171,1426,12
171,1426,1
171,3382,114
171,3382,1
171,1457,30
171,1457,2
171,3855,3
171,3855,3
171,865,32
171,865,5
171,1966,330
171,1966,7
171,793,79
171,793,10
171,4920,232
171,4920,11
171,1325,84
171,1325,13
171,4247,29
171,4247,13
171,2046,47
171,2046,16
171,3870,41
171,3870,16
171,2063,18
171,2063,18
171,3320,21
171,3320,21
171,709,27
171,709,23
171,3637,426
171,3637,25
171,4638,47
171,4638,30
171,4796,52
171,4796,35
171,4244,81
171,4244,45
171,2865,79
171,2865,59
171,362,96
171,362,79
171,3669,579
171,3669,132
171,4290,324
171,4290,311
171,1249,966
171,1249,963
