3,26,3
3,26,3
3,332,3
3,332,3
3,560,3
3,560,3
3,753,3
3,753,3
3,965,3
3,965,3
3,1150,3
3,1150,3
3,1331,3
3,1331,3
3,1519,3
3,1519,3
3,1941,3
3,1941,3
3,2178,3
3,2178,3
3,2482,3
3,2482,3
3,2686,3
3,2686,3
3,2866,3
3,2866,3
3,3111,3
3,3111,3
3,3309,3
3,3309,3
3,3503,6
3,3503,3
3,3773,3
3,3773,3
3,4029,3
3,4029,3
3,4295,3
3,4295,3
3,4576,3
3,4576,3
3,4827,15
3,4827,3
3,4985,3
3,4985,3
3,1083,6
3,1083,6
3,1867,6
3,1867,6
3,2737,6
3,2737,6
3,3489,6
3,3489,6
3,4066,69
3,4066,6
3,283,9
3,283,9
3,1431,9
3,1431,9
3,2272,9
3,2272,9
3,3372,9
3,3372,9
3,4250,9
3,4250,9
3,24,12
3,24,12
3,857,12
3,857,12
3,1786,12
3,1786,12
3,2576,12
3,2576,12
3,3395,12
3,3395,12
3,4226,12
3,4226,12
3,236,15
3,236,15
3,1692,15
3,1692,15
3,2799,15
3,2799,15
3,4400,15
3,4400,15
3,579,15
3,579,15
3,1705,15
3,1705,15
3,3244,15
3,3244,15
3,4694,15
3,4694,15
3,1405,21
3,1405,21
3,3323,21
3,3323,21
3,4651,69
3,4651,21
3,868,24
3,868,24
3,2454,24
3,2454,24
3,4761,24
3,4761,24
3,1669,30
3,1669,27
3,3582,27
3,3582,27
3,4928,27
3,4928,27
3,1514,30
3,1514,30
3,3099,30
3,3099,30
3,4539,30
3,4539,30
3,759,45
3,759,33
3,1492,33
3,1492,33
3,2512,33
3,2512,33
3,3327,33
3,3327,33
3,4316,33
3,4316,33
3,341,36
3,341,36
3,928,69
3,928,36
3,1732,36
3,1732,36
3,2579,36
3,2579,36
3,3350,36
3,3350,36
3,3860,36
3,3860,36
3,4830,36
3,4830,36
3,743,39
3,743,39
3,1742,39
3,1742,39
3,2655,39
3,2655,39
3,3548,39
3,3548,39
3,4850,39
3,4850,39
3,810,39
3,810,39
3,1629,39
3,1629,39
3,2470,39
3,2470,39
3,3842,39
3,3842,39
3,4702,39
3,4702,39
3,358,81
3,358,42
3,1503,42
3,1503,42
3,2266,42
3,2266,42
3,3516,42
3,3516,42
3,4544,42
3,4544,42
3,463,48
3,463,48
3,1655,48
3,1655,48
3,2364,51
3,2364,48
3,3005,48
3,3005,48
3,3802,48
3,3802,48
3,4558,48
3,4558,48
3,286,48
3,286,48
3,1216,48
3,1216,48
3,2224,48
3,2224,48
3,3174,111
3,3174,48
3,4308,48
3,4308,48
3,179,51
3,179,51
3,1031,51
3,1031,51
3,2040,51
3,2040,51
3,3232,51
3,3232,51
3,4315,51
3,4315,51
3,120,54
3,120,54
3,1482,54
3,1482,54
3,2847,54
3,2847,54
3,3918,54
3,3918,54
3,229,60
3,229,60
3,1495,60
3,1495,60
3,2824,60
3,2824,60
3,4256,60
3,4256,60
3,503,63
3,503,63
3,2142,63
3,2142,63
3,4634,63
3,4634,63
3,856,63
3,856,63
3,2371,63
3,2371,63
3,3507,63
3,3507,63
3,4609,165
3,4609,63
3,1299,72
3,1299,69
3,3198,69
3,3198,69
3,54,69
3,54,69
3,1476,69
3,1476,69
3,2665,69
3,2665,69
3,4209,69
3,4209,69
3,729,75
3,729,75
3,1778,90
3,1778,75
3,3285,75
3,3285,75
3,466,75
3,466,75
3,2587,75
3,2587,75
3,4554,75
3,4554,75
3,1607,81
3,1607,81
3,3196,81
3,3196,81
3,710,84
3,710,84
3,3570,84
3,3570,84
3,2415,84
3,2415,84
3,4986,84
3,4986,84
3,3002,90
3,3002,90
3,1057,93
3,1057,93
3,4481,93
3,4481,93
3,4824,99
3,4824,96
3,3394,99
3,3394,99
3,1618,99
3,1618,99
3,4774,99
3,4774,99
3,4063,105
3,4063,105
3,3656,105
3,3656,105
3,3854,111
3,3854,111
3,3921,111
3,3921,111
3,4431,117
3,4431,117
3,3754,120
3,3754,120
3,2708,123
3,2708,123
3,2919,123
3,2919,123
3,3961,126
3,3961,126
3,134,135
3,134,135
3,1159,138
3,1159,138
3,3609,138
3,3609,138
3,1758,147
3,1758,147
3,2277,150
3,2277,150
3,2374,156
3,2374,156
3,2126,162
3,2126,162
3,2585,168
3,2585,168
3,3409,174
3,3409,174
3,1861,177
3,1861,177
3,4540,183
3,4540,183
3,3735,189
3,3735,189
3,3981,273
3,3981,192
3,914,201
3,914,201
3,1530,207
3,1530,207
3,3640,216
3,3640,216
3,3074,228
3,3074,225
3,4404,240
3,4404,240
3,3411,249
3,3411,249
3,3183,273
3,3183,273
3,846,291
3,846,291
3,2743,312
3,2743,312
3,2551,333
3,2551,333
3,2879,363
3,2879,363
3,2459,390
3,2459,390
3,4892,420
3,4892,417
3,2622,456
3,2622,456
3,3607,513
3,3607,513
3,1254,588
3,1254,588
3,2027,621
3,2027,621
3,815,684
3,815,684
3,1756,783
3,1756,783
3,2440,876
3,2440,876
3,2307,1014
3,2307,1014
3,3347,1188
3,3347,1188
3,4843,1374
3,4843,1374
3,116,1581
3,116,1581
3,467,1923
3,467,1923
3,3789,2115
3,3789,2115
3,30,2346
3,30,2334
3,734,2799
3,734,2778
3,2259,3306
3,2259,3231
3,4331,22221
3,4331,22221
