187,1604,7668
187,1604,64
187,3512,3566
187,3512,57
187,5439,50719
187,5439,59
187,7420,14249
187,7420,87
187,9246,5321
187,9246,8
187,3567,38876
187,3567,45
187,1065,5141
187,1065,158
187,8932,18812
187,8932,207
187,6101,20832
187,6101,142
187,5201,10135
187,5201,182
187,6303,2543
187,6303,297
187,7840,1514
187,7840,390
187,2728,8653
187,2728,618
187,5109,7574
187,5109,743
187,4068,15189
187,4068,631
187,1919,8405
187,1919,766
187,9003,18812
187,9003,527
187,6740,6633
187,6740,640
187,4642,8515
187,4642,633
187,2154,10648
187,2154,560
187,46,15226
187,46,982
187,6140,10312
187,6140,947
187,2513,17477
187,2513,902
187,732,7503
187,732,965
187,9192,34134
187,9192,975
187,9441,3566
187,9441,963
187,9254,31184
187,9254,1082
187,1199,6812
187,1199,1030
187,1595,13934
187,1595,920
187,4671,20456
187,4671,1285
187,6934,13934
187,6934,1242
187,2000,10345
187,2000,1517
187,2460,17122
187,2460,1182
187,3924,18812
187,3924,1555
187,6321,43184
187,6321,1390
187,662,6342
187,662,1856
187,562,10114
187,562,2237
187,2920,10847
187,2920,2344
187,6063,21958
187,6063,2197
187,1861,7970
187,1861,2713
187,3654,10648
187,3654,3466
187,8533,19679
187,8533,3780
187,5010,18756
187,5010,5926
187,2192,20477
187,2192,7188
187,6988,29178
187,6988,9888
187,7304,25675
187,7304,17392
187,661,104410
187,661,33096
187,9825,87532
187,9825,65427
