200,1784,1039
200,1784,1
200,3642,747
200,3642,1
200,5505,444
200,5505,1
200,7553,185
200,7553,1
200,9313,735
200,9313,1
200,3829,133
200,3829,2
200,1431,250
200,1431,3
200,9320,384
200,9320,3
200,6712,468
200,6712,4
200,6013,205
200,6013,5
200,7157,238
200,7157,5
200,9024,110
200,9024,7
200,3631,100
200,3631,9
200,5497,818
200,5497,10
200,4592,190
200,4592,11
200,2502,105
200,2502,12
200,9306,190
200,9306,12
200,7450,163
200,7450,13
200,4962,34
200,4962,13
200,2594,161
200,2594,14
200,481,249
200,481,16
200,6583,354
200,6583,16
200,3165,236
200,3165,16
200,1215,156
200,1215,17
200,9719,151
200,9719,17
200,126,165
200,126,20
200,9929,173
200,9929,20
200,2281,359
200,2281,21
200,2658,1135
200,2658,23
200,5457,238
200,5457,23
200,7630,350
200,7630,25
200,2759,166
200,2759,27
200,3517,212
200,3517,28
200,5256,125
200,5256,31
200,7701,125
200,7701,33
200,3137,99
200,3137,37
200,3315,120
200,3315,41
200,5530,1184
200,5530,46
200,8596,269
200,8596,52
200,5430,331
200,5430,59
200,1788,1249
200,1788,67
200,8638,224
200,8638,80
200,2488,331
200,2488,106
200,8244,244
200,8244,144
200,3135,411
200,3135,219
200,1622,1206
200,1622,366
200,5990,1181
200,5990,668
200,4516,1957
200,4516,1745
